id,backup_type,data_type,file_name,record_count,created_at,status,updated_at
5d41d667-e557-47b8-bf2e-666a76e78917,weekly,data,failed,0,2026-05-10T14:00:17.336+00:00,failed,2026-05-10T14:00:17.458716+00:00
