id,backup_type,data_type,file_name,record_count,created_at,status,updated_at
782492b8-0e4f-4b21-973b-08bd15695cb5,daily,csv_json,backup_2026-06-05,80,2026-06-05T09:00:02.988+00:00,completed,2026-06-05T09:00:08.589188+00:00
f524acbc-b7e0-4298-b315-a33dd9c05eeb,daily,csv_json,backup_2026-06-12,80,2026-06-12T09:00:03.235+00:00,completed,2026-06-12T09:00:08.664522+00:00
