id,backup_type,data_type,file_name,record_count,created_at,status,updated_at
2083c2ed-4880-4db6-a991-cef61f74dcae,daily,csv_json,backup_2026-07-24,102,2026-07-24T09:00:03.07+00:00,completed,2026-07-24T09:00:13.222906+00:00
47e51c7f-7578-44c3-8fef-c1dc04649e93,daily,csv_json,backup_2026-07-31,102,2026-07-31T09:00:02.896+00:00,completed,2026-07-31T09:00:08.33127+00:00
